385.000000	2.642853	0.012019	
386.000000	2.638238	0.011429	
387.000000	2.633715	0.010870	
388.000000	2.629280	0.010341	
389.000000	2.624931	0.009840	
390.000000	2.620666	0.009366	
391.000000	2.616481	0.008917	
392.000000	2.612376	0.008491	
393.000000	2.608348	0.008087	
394.000000	2.604395	0.007705	
395.000000	2.600515	0.007342	
396.000000	2.596706	0.006998	
397.000000	2.592965	0.006672	
398.000000	2.589292	0.006362	
399.000000	2.585684	0.006068	
400.000000	2.582140	0.005789	
401.000000	2.578658	0.005524	
402.000000	2.575237	0.005273	
403.000000	2.571874	0.005034	
404.000000	2.568568	0.004807	
405.000000	2.565319	0.004591	
406.000000	2.562124	0.004386	
407.000000	2.558982	0.004190	
408.000000	2.555892	0.004005	
409.000000	2.552853	0.003828	
410.000000	2.549863	0.003660	
411.000000	2.546921	0.003500	
412.000000	2.544026	0.003348	
413.000000	2.541177	0.003203	
414.000000	2.538372	0.003065	
415.000000	2.535611	0.002934	
416.000000	2.532893	0.002809	
417.000000	2.530216	0.002689	
418.000000	2.527580	0.002576	
419.000000	2.524984	0.002467	
420.000000	2.522427	0.002364	
421.000000	2.519907	0.002265	
422.000000	2.517425	0.002171	
423.000000	2.514978	0.002081	
424.000000	2.512568	0.001996	
425.000000	2.510192	0.001914	
426.000000	2.507849	0.001836	
427.000000	2.505541	0.001762	
428.000000	2.503264	0.001690	
429.000000	2.501019	0.001622	
430.000000	2.498806	0.001557	
431.000000	2.496622	0.001495	
432.000000	2.494469	0.001436	
433.000000	2.492344	0.001379	
434.000000	2.490248	0.001325	
435.000000	2.488181	0.001273	
436.000000	2.486140	0.001224	
437.000000	2.484127	0.001176	
438.000000	2.482139	0.001131	
439.000000	2.480178	0.001087	
440.000000	2.478241	0.001046	
441.000000	2.476330	0.001006	
442.000000	2.474443	0.000968	
443.000000	2.472579	0.000931	
444.000000	2.470739	0.000896	
445.000000	2.468922	0.000862	
446.000000	2.467128	0.000830	
447.000000	2.465355	0.000799	
448.000000	2.463604	0.000770	
449.000000	2.461874	0.000742	
450.000000	2.460166	0.000714	
451.000000	2.458477	0.000688	
452.000000	2.456809	0.000663	
453.000000	2.455160	0.000639	
454.000000	2.453531	0.000616	
455.000000	2.451921	0.000594	
456.000000	2.450329	0.000573	
457.000000	2.448756	0.000553	
458.000000	2.447200	0.000533	
459.000000	2.445663	0.000514	
460.000000	2.444143	0.000496	
461.000000	2.442640	0.000479	
462.000000	2.441154	0.000462	
463.000000	2.439684	0.000446	
464.000000	2.438231	0.000431	
465.000000	2.436793	0.000416	
466.000000	2.435371	0.000402	
467.000000	2.433965	0.000388	
468.000000	2.432574	0.000375	
469.000000	2.431198	0.000362	
470.000000	2.429837	0.000350	
471.000000	2.428490	0.000338	
472.000000	2.427157	0.000327	
473.000000	2.425838	0.000316	
474.000000	2.424533	0.000306	
475.000000	2.423242	0.000296	
476.000000	2.421964	0.000286	
477.000000	2.420699	0.000277	
478.000000	2.419447	0.000268	
479.000000	2.418208	0.000259	
480.000000	2.416981	0.000251	
481.000000	2.415767	0.000243	
482.000000	2.414565	0.000235	
483.000000	2.413375	0.000227	
484.000000	2.412197	0.000220	
485.000000	2.411030	0.000213	
486.000000	2.409875	0.000207	
487.000000	2.408731	0.000200	
488.000000	2.407598	0.000194	
489.000000	2.406476	0.000188	
490.000000	2.405365	0.000182	
491.000000	2.404265	0.000176	
492.000000	2.403175	0.000171	
493.000000	2.402096	0.000166	
494.000000	2.401026	0.000161	
495.000000	2.399967	0.000156	
496.000000	2.398917	0.000151	
497.000000	2.397878	0.000147	
498.000000	2.396848	0.000142	
499.000000	2.395828	0.000138	
500.000000	2.394816	0.000134	
501.000000	2.393815	0.000130	
502.000000	2.392822	0.000126	
503.000000	2.391838	0.000122	
504.000000	2.390863	0.000119	
505.000000	2.389897	0.000115	
506.000000	2.388940	0.000112	
507.000000	2.387991	0.000109	
508.000000	2.387051	0.000106	
509.000000	2.386118	0.000103	
510.000000	2.385194	0.000100	
511.000000	2.384279	0.000097	
512.000000	2.383371	0.000094	
513.000000	2.382471	0.000091	
514.000000	2.381578	0.000089	
515.000000	2.380694	0.000086	
516.000000	2.379817	0.000084	
517.000000	2.378947	0.000082	
518.000000	2.378085	0.000079	
519.000000	2.377230	0.000077	
520.000000	2.376383	0.000075	
521.000000	2.375542	0.000073	
522.000000	2.374709	0.000071	
523.000000	2.373882	0.000069	
524.000000	2.373063	0.000067	
525.000000	2.372250	0.000065	
526.000000	2.371444	0.000064	
527.000000	2.370644	0.000062	
528.000000	2.369851	0.000060	
529.000000	2.369064	0.000059	
530.000000	2.368284	0.000057	
531.000000	2.367510	0.000056	
532.000000	2.366743	0.000054	
533.000000	2.365981	0.000053	
534.000000	2.365226	0.000051	
535.000000	2.364476	0.000050	
536.000000	2.363733	0.000049	
537.000000	2.362995	0.000048	
538.000000	2.362263	0.000046	
539.000000	2.361537	0.000045	
540.000000	2.360817	0.000044	
541.000000	2.360102	0.000043	
542.000000	2.359393	0.000042	
543.000000	2.358689	0.000041	
544.000000	2.357991	0.000040	
545.000000	2.357298	0.000039	
546.000000	2.356610	0.000038	
547.000000	2.355928	0.000037	
548.000000	2.355250	0.000036	
549.000000	2.354578	0.000035	
550.000000	2.353911	0.000034	
551.000000	2.353249	0.000033	
552.000000	2.352592	0.000033	
553.000000	2.351940	0.000032	
554.000000	2.351292	0.000031	
555.000000	2.350650	0.000030	
556.000000	2.350012	0.000029	
557.000000	2.349379	0.000029	
558.000000	2.348750	0.000028	
559.000000	2.348126	0.000027	
560.000000	2.347507	0.000027	
561.000000	2.346892	0.000026	
562.000000	2.346282	0.000026	
563.000000	2.345676	0.000025	
564.000000	2.345074	0.000024	
565.000000	2.344477	0.000024	
566.000000	2.343884	0.000023	
567.000000	2.343295	0.000023	
568.000000	2.342710	0.000022	
